Airline Code,Flight Number,Flight Status,Aircraft Code,Aircraft Name,Duration Minutes,Departure Airport Code,Departure Airport,Departure City,Departure Terminal,Departure Time,Estimated Departure,Arrival Airport Code,Arrival Airport,Arrival City,Arrival Terminal,Arrival Time,Estimated Arrival,Booking Classes,Captured URL,Captured At
VN,781,arrived,359,AIRBUS A350-900,490.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T21:15:00,2026-05-10T21:25:00,MEL,MELBOURNE AIRPORT,MELBOURNE,2,2026-05-11T08:35:00,2026-05-11T08:35:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=781&departureDate=2026-05-10,
VN,787,arrived,359,AIRBUS A350-900,575.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T23:47:00,2026-05-10T23:40:00,SYD,KINGSFORD SMITH,SYDNEY,1,2026-05-11T12:09:00,2026-05-11T12:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=787&departureDate=2026-05-10,
VN,790,arrived,787,787  ALL SERIES PASSENGER,390.0,PER,PERTH,PERTH,1,2026-05-10T00:18:00,2026-05-10T00:25:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T05:33:00,2026-05-10T05:55:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=790&departureDate=2026-05-10,
VN,812,arrived,321,AIRBUS A321,75.0,SAI,SIEM REAP ANGKOR,SIEM REAP,1,2026-05-10T18:52:00,2026-05-10T19:10:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T20:03:00,2026-05-10T20:25:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=812&departureDate=2026-05-10,
VN,813,arrived,321,AIRBUS A321,65.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T17:15:00,2026-05-10T17:15:00,SAI,SIEM REAP ANGKOR,SIEM REAP,1,2026-05-10T18:16:00,2026-05-10T18:20:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=813&departureDate=2026-05-10,
VN,836,arrived,321,AIRBUS A321,105.0,SAI,SIEM REAP ANGKOR,SIEM REAP,1,2026-05-10T17:54:00,2026-05-10T18:05:00,HAN,NOI BAI INTL,HANOI,2,2026-05-10T19:47:00,2026-05-10T19:50:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=836&departureDate=2026-05-10,
VN,837,arrived,321,AIRBUS A321,100.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T15:20:00,2026-05-10T15:30:00,SAI,SIEM REAP ANGKOR,SIEM REAP,1,2026-05-10T17:06:00,2026-05-10T17:10:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=837&departureDate=2026-05-10,
VN,920,arrived,321,AIRBUS A321,330.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T16:06:00,2026-05-10T16:05:00,HAN,NOI BAI INTL,HANOI,2,2026-05-10T21:36:00,2026-05-10T21:35:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=920&departureDate=2026-05-10,
VN,921,arrived,321,AIRBUS A321,355.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T09:23:00,2026-05-10T09:20:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T14:57:00,2026-05-10T15:15:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=921&departureDate=2026-05-10,
VN,922,cancelled,321,AIRBUS A321,115.0,KTI,TECHO INTERNATIONAL,PHNOM PENH,1,2026-05-10T20:05:00,,HAN,NOI BAI INTL,HANOI,2,2026-05-10T22:00:00,,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=922&departureDate=2026-05-10,
VN,923,cancelled,321,AIRBUS A321,110.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T17:15:00,,KTI,TECHO INTERNATIONAL,PHNOM PENH,1,2026-05-10T19:05:00,,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=923&departureDate=2026-05-10,
VN,972,arrived,787,787  ALL SERIES PASSENGER,285.0,BOM,CHHATRAPATI S MAHARAJ,MUMBAI,2,2026-05-10T23:11:00,2026-05-10T23:10:00,HAN,NOI BAI INTL,HANOI,2,2026-05-11T05:09:00,2026-05-11T05:25:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=972&departureDate=2026-05-10,
VN,973,arrived,787,787  ALL SERIES PASSENGER,290.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T18:14:00,2026-05-10T18:15:00,BOM,CHHATRAPATI S MAHARAJ,MUMBAI,2,2026-05-10T21:48:00,2026-05-10T21:35:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=973&departureDate=2026-05-10,
VN,980,arrived,787,787  ALL SERIES PASSENGER,260.0,DEL,INDIRA GANDHI INTL,DELHI,3,2026-05-10T23:25:00,2026-05-10T23:35:00,HAN,NOI BAI INTL,HANOI,2,2026-05-11T04:46:00,2026-05-11T05:25:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=980&departureDate=2026-05-10,
VN,981,arrived,787,787  ALL SERIES PASSENGER,275.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T18:51:00,2026-05-10T19:00:00,DEL,INDIRA GANDHI INTL,DELHI,3,2026-05-10T22:19:00,2026-05-10T22:05:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=981&departureDate=2026-05-10,
VN,982,arrived,321,AIRBUS A321,285.0,BLR,KEMPEGOWDA INTL,BENGALURU,2,2026-05-10T23:24:00,2026-05-10T23:45:00,HAN,NOI BAI INTL,HANOI,2,2026-05-11T05:07:00,2026-05-11T06:00:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=982&departureDate=2026-05-10,
VN,983,arrived,321,AIRBUS A321,295.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T18:41:00,2026-05-10T18:50:00,BLR,KEMPEGOWDA INTL,BENGALURU,2,2026-05-10T21:59:00,2026-05-10T22:15:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=983&departureDate=2026-05-10,
VN,984,arrived,321,AIRBUS A321,265.0,HYD,RAJIV GANDHI INTL,HYDERABAD,1,2026-05-10T23:10:00,2026-05-10T23:30:00,HAN,NOI BAI INTL,HANOI,2,2026-05-11T04:31:00,2026-05-11T05:25:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=984&departureDate=2026-05-10,
VN,985,arrived,321,AIRBUS A321,265.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T18:59:00,2026-05-10T19:05:00,HYD,RAJIV GANDHI INTL,HYDERABAD,1,2026-05-10T22:10:00,2026-05-10T22:00:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=985&departureDate=2026-05-10,
